xmin,ymin,xmax,ymax,Text 
2373,2430,2502,2412,\W1.000761;64.30 ROW 
19,4201,1116
20,4208,1116
21,4201,1116
22,4208,1116
23,4201,1116
24,4208,1116
25,4201,1116
26,4208,1116
27,4201,1116
28,4208,1116
29,4201,1116
30,4208,1116
31,4201,1116
32,4208,1116
33,4201,1116
34,4208,1116
35,4201,1116
36,4208,1116
37,4201,1116
38,4208,1116
39,4201,1116
40,4208,1116
1,4201,1117
2,4208,1117
3,4201,1117
4,4208,1117
5,4201,1117
6,4208,1117
7,4201,1117
8,4208,1117
9,4201,1117
10,4208,1117
11,4201,1117
12,4208,1117
13,4201,1117
14,4208,1117
15,4201,1117
16,4208,1117
17,4201,1117
18,4208,1117
19,4201,1117
20,4208,1117
21,4201,1117
22,4208,1117
23,4201,1117
24,4208,1117
25,4201,1117
26,4208,1117
27,4201,1117
28,4208,1117
29,4201,1117
30,4208,1117
31,4201,1117
32,4208,1117
33,4201,1117
34,4208,1117
35,4201,1117
36,4208,1117
37,4201,1117
38,4208,1117
39,4201,1117
40,4208,1117
41,4201,1117
1,4201,1117
2,4208,1117
3,4201,1117
4,4208,1117
5,4201,1117
6,4208,1117
7,4201,1117
8,4208,1117
9,4201,1117
10,4208,1117
11,4201,1117
12,4208,1117
13,4201,1117
14,4208,1117
15,4201,1117
16,4208,1117
17,4201,1117
1,4201,1117
2,4208,1117
3,4201,1117
4,4208,1117
5,4201,1117
6,4208,1117
7,4201,1117
8,4208,1117
9,4201,1117
10,4208,1117
11,4201,1117
12,4208,1117
13,4201,1117
14,4208,1117
15,4201,1117
16,4208,1117
17,4201,1117
18,4208,1117
19,4201,1117
20,4209,1117
21,4201,1117
22,4209,1117
23,4201,1117
24,4209,1117
25,4201,1117
1,4201,1117
2,4209,1117
3,4201,1117
4,4209,1117
5,4201,1117
6,4209,1117
7,4201,1117
8,4209,1117
9,4201,1117
10,4209,1117
11,4201,1117
12,4209,1117
13,4201,1117
14,4209,1117
15,4201,1117
16,4209,1117
17,4201,1117
18,4209,1117
19,4201,1117
20,4209,1117
21,4201,1117
22,4209,1117
23,4201,1117
24,4209,1117
25,4201,1117
26,4209,1117
27,4201,1117
28,4209,1117
29,4201,1117
30,4209,1117
31,4201,1117
32,4209,1117
33,4201,1117
34,4209,1117
35,4201,1117
36,4209,1117
37,4201,1117
38,4209,1117
39,4201,1117
40,4209,1117
1,4200,1118
2,4209,1118
3,4200,1118
4,4209,1118
5,4200,1118
6,4209,1118
7,4200,1118
8,4209,1118
9,4200,1118
10,4209,1118
11,4200,1118
12,4209,1118
13,4200,1118
14,4209,1118
15,4200,1118
16,4209,1118
17,4200,1118
18,4209,1118
19,4200,1118
20,4209,1118
21,4200,1118
22,4209,1118
23,4200,1118
24,4209,1118
25,4200,1118
26,4209,1118
27,4200,1118
28,4209,1118
29,4200,1118
30,4209,1118
31,4200,1118
32,4209,1118
33,4200,1118
34,4209,1118
35,4200,1118
36,4209,1118
37,4200,1118
38,4209,1118
39,4200,1118
40,4209,1118
41,4200,1118
1,4200,1118
2,4209,1118
3,4200,1118
4,4209,1118
5,4200,1118
6,4209,1118
7,4200,1118
8,4209,1118
9,4200,1118
10,4209,1118
11,4200,1118
12,4209,1118
13,4200,1118
14,4209,1118
15,4200,1118
16,4209,1118
17,4200,1118
18,4209,1118
19,4200,1118
20,4209,1118
21,4200,1118
22,4209,1118
23,4200,1118
24,4209,1118
25,4200,1118
26,4209,1118
27,4200,1118
28,4209,1118
29,4200,1118
30,4209,1118
31,4200,1118
32,4209,1118
33,4200,1118
34,4209,1118
35,4200,1118
36,4209,1118
37,4200,1118
38,4209,1118
39,4200,1118
40,4209,1118
41,4200,1118
1,4200,1118
2,4209,1118
3,4200,1118
4,4209,1118
5,4200,1118
6,4209,1118
7,4200,1118
8,4209,1118
9,4200,1118
10,4209,1118
11,4200,1118
12,4209,1118
13,4200,1118
14,4209,1118
15,4200,1118
16,4209,1118
17,4200,1118
18,4209,1118
19,4200,1118
20,4209,1118
21,4200,1118
22,4209,1118
23,4200,1118
24,4209,1118
25,4200,1118
26,4209,1118
27,4200,1118
28,4209,1118
29,4200,1118
30,4209,1118
31,4200,1118
32,4209,1118
33,4200,1118
34,4209,1118
35,4200,1118
36,4209,1118
37,4200,1118
38,4209,1118
39,4200,1118
40,4209,1118
1,4200,1119
2,4209,1119
3,4200,1119
4,4209,1119
5,4200,1119
6,4209,1119
7,4200,1119
8,4209,1119
9,4200,1119
10,4209,1119
11,4200,1119
12,4209,1119
13,4200,1119
14,4209,1119
15,4200,1119
16,4209,1119
17,4200,1119
18,4209,1119
19,4200,1119
20,4209,1119
21,4200,1119
22,4209,1119
23,4200,1119
24,4209,1119
25,4200,1119
26,4209,1119
27,4200,1119
28,4209,1119
29,4200,1119
30,4209,1119
31,4200,1119
32,4209,1119
33,4200,1119
34,4209,1119
35,4200,1119
36,4209,1119
37,4200,1119
38,4209,1119
39,4200,1119
40,4209,1119
41,4200,1119
1,4200,1119
2,4209,1119
3,4200,1119
4,4209,1119
5,4200,1119
6,4209,1119
7,4200,1119
8,4209,1119
9,4200,1119
10,4209,1119
11,4200,1119
12,4209,1119
13,4200,1119
1,4200,1119
2,4209,1119
3,4200,1119
4,4209,1119
5,4200,1119
6,4209,1119
7,4200,1119
8,4209,1119
9,4200,1119
10,4209,1119
11,4200,1119
12,4209,1119
13,4200,1119
14,4209,1119
15,4200,1119
16,4209,1119
17,4200,1119
18,4209,1119
19,4200,1119
20,4209,1119
21,4200,1119
22,4209,1119
23,4200,1119
24,4209,1119
25,4200,1119
26,4209,1119
27,4200,1119
28,4209,1119
29,4200,1119
1,4200,1119
2,4209,1119
3,4200,1119
4,4209,1119
5,4200,1119
6,4209,1119
7,4200,1119
8,4210,1119
9,4200,1119
10,4210,1119
11,4200,1119
12,4210,1119
13,4200,1119
14,4210,1119
15,4200,1119
16,4210,1119
17,4200,1119
18,4210,1119
19,4200,1119
20,4210,1119
21,4200,1119
22,4210,1119
23,4200,1119
24,4210,1119
25,4200,1119
26,4210,1119
27,4200,1119
28,4210,1119
29,4200,1119
30,4210,1119
31,4200,1119
32,4210,1119
33,4200,1119
34,4210,1119
35,4200,1119
36,4210,1119
37,4200,1119
38,4210,1119
39,4200,1119
40,4210,1119
41,4200,1119
1,4200,1119
2,4210,1119
3,4200,1119
4,4210,1119
5,4200,1119
6,4210,1119
7,4200,1119
8,4210,1119
9,4200,1119
10,4210,1119
11,4200,1119
12,4210,1119
13,4200,1119
14,4210,1119
15,4200,1119
16,4210,1119
17,4200,1119
18,4210,1119
19,4200,1119
20,4210,1119
21,4200,1119
22,4210,1119
23,4200,1119
24,4210,1119
25,4200,1119
26,4210,1119
27,4200,1119
28,4210,1119
29,4200,1119
30,4210,1119
31,4200,1119
32,4210,1119
33,4200,1119
34,4210,1119
35,4200,1119
36,4210,1119
37,4200,1119
38,4210,1119
39,4200,1119
40,4210,1119
1,4200,1120
2,4210,1120
3,4200,1120
4,4210,1120
5,4200,1120
6,4210,1120
7,4200,1120
8,4210,1120
9,4200,1120
10,4210,1120
11,4200,1120
12,4210,1120
13,4200,1120
14,4210,1120
15,4200,1120
16,4210,1120
17,4200,1120
18,4210,1120
19,4200,1120
20,4210,1120
21,4200,1120
22,4210,1120
23,4200,1120
24,4210,1120
25,4200,1120
26,4210,1120
27,4200,1120
28,4210,1120
29,4200,1120
30,4210,1120
31,4200,1120
32,4210,1120
33,4200,1120
34,4210,1120
35,4200,1120
36,4210,1120
37,4200,1120
38,4210,1120
39,4200,1120
40,4210,1120
41,4200,1120
1,4200,1120
2,4210,1120
3,4200,1120
4,4210,1120
5,4200,1120
6,4210,1120
7,4200,1120
8,4210,1120
9,4200,1120
10,4210,1120
11,4200,1120
12,4210,1120
13,4200,1120
14,4210,1120
15,4200,1120
16,4210,1120
17,4200,1120
18,4210,1120
19,4200,1120
20,4210,1120
21,4200,1120
22,4210,1120
23,4200,1120
24,4210,1120
25,4200,1120
26,4210,1120
27,4200,1120
28,4210,1120
29,4200,1120
30,4210,1120
31,4200,1120
32,4210,1120
33,4200,1120
34,4210,1120
35,4200,1120
36,4210,1120
37,4200,1120
38,4210,1120
39,4200,1120
40,4210,1120
41,4200,1120
1,4200,1120
2,4210,1120
3,4200,1120
4,4210,1120
5,4200,1120
6,4210,1120
7,4200,1120
8,4210,1120
9,4200,1120
10,4210,1120
11,4200,1120
12,4210,1120
13,4200,1120
14,4210,1120
15,4200,1120
16,4210,1120
17,4200,1120
18,4210,1120
19,4200,1120
20,4210,1120
21,4200,1120
22,4210,1120
23,4200,1120
24,4210,1120
25,4200,1120
26,4210,1120
27,4200,1120
28,4210,1120
29,4200,1120
30,4210,1120
31,4200,1120
32,4210,1120
33,4200,1120
34,4210,1120
35,4200,1120
36,4210,1120
37,4200,1120
38,4210,1120
39,4200,1120
40,4210,1120
1,4200,1121
2,4210,1121
3,4200,1121
4,4210,1121
5,4200,1121
6,4210,1121
7,4200,1121
8,4210,1121
9,4200,1121
10,4210,1121
11,4200,1121
12,4210,1121
13,4200,1121
14,4210,1121
15,4200,1121
16,4210,1121
17,4200,1121
18,4210,1121
19,4200,1121
20,4210,1121
21,4200,1121
22,4210,1121
23,4200,1121
24,4210,1121
25,4200,1121
26,4210,1121
27,4200,1121
28,4210,1121
29,4200,1121
30,4210,1121
31,4200,1121
32,4210,1121
33,4200,1121
34,4210,1121
35,4200,1121
36,4210,1121
37,4200,1121
38,4210,1121
39,4200,1121
40,4210,1121
41,4200,1121
1,4200,1121
2,4210,1121
3,4200,1121
4,4210,1121
5,4200,1121
6,4210,1121
7,4200,1121
8,4210,1121
9,4200,1121
10,4210,1121
11,4200,1121
12,4210,1121
13,4200,1121
14,4210,1121
15,4200,1121
16,4210,1121
17,4200,1121
18,4210,1121
19,4200,1121
20,4210,1121
21,4200,1121
22,4210,1121
23,4200,1121
24,4210,1121
25,4200,1121
26,4210,1121
27,4200,1121
28,4210,1121
29,4200,1121
30,4210,1121
31,4200,1121
32,4210,1121
33,4200,1121
34,4210,1121
35,4200,1121
36,4210,1121
37,4200,1121
38,4210,1121
39,4200,1121
40,4210,1121
41,4200,1121
1,4200,1121
2,4210,1121
3,4200,1121
4,4210,1121
5,4200,1121
6,4210,1121
7,4200,1121
8,4210,1121
9,4200,1121
10,4210,1121
11,4200,1121
12,4210,1121
13,4200,1121
14,4210,1121
15,4200,1121
16,4210,1121
17,4200,1121
18,4210,1121
19,4200,1121
20,4210,1121
21,4200,1121
22,4210,1121
23,4200,1121
24,4210,1121
25,4200,1121
26,4210,1121
27,4200,1121
28,4210,1121
29,4200,1121
30,4210,1121
31,4200,1121
32,4210,1121
33,4200,1121
34,4210,1121
35,4200,1121
36,4210,1121
37,4200,1121
38,4210,1121
39,4200,1121
40,4210,1121
1,4200,1122
2,4210,1122
3,4200,1122
4,4210,1122
5,4200,1122
6,4210,1122
7,4200,1122
8,4210,1122
9,4200,1122
10,4210,1122
11,4200,1122
12,4210,1122
13,4200,1122
14,4210,1122
15,4200,1122
16,4210,1122
17,4200,1122
18,4210,1122
19,4200,1122
20,4210,1122
21,4200,1122
22,4210,1122
23,4200,1122
24,4210,1122
25,4200,1122
26,4210,1122
27,4200,1122
28,4210,1122
29,4200,1122
30,4210,1122
31,4200,1122
32,4210,1122
33,4200,1122
34,4210,1122
35,4200,1122
36,4210,1122
37,4200,1122
38,4210,1122
39,4200,1122
40,4210,1122
41,4200,1122
1,4200,1122
2,4210,1122
3,4200,1122
4,4210,1122
5,4200,1122
6,4210,1122
7,4200,1122
8,4210,1122
9,4200,1122
10,4210,1122
11,4200,1122
12,4210,1122
13,4200,1122
14,4210,1122
15,4200,1122
16,4210,1122
17,4200,1122
18,4210,1122
19,4200,1122
20,4210,1122
21,4200,1122
22,4210,1122
23,4200,1122
24,4210,1122
25,4200,1122
26,4210,1122
27,4200,1122
28,4210,1122
29,4200,1122
30,4210,1122
31,4200,1122
32,4210,1122
33,4200,1122
34,4210,1122
35,4200,1122
36,4210,1122
37,4200,1122
38,4210,1122
39,4200,1122
40,4210,1122
41,4200,1122
1,4200,1122
2,4210,1122
3,4200,1122
4,4210,1122
5,4200,1122
6,4210,1122
7,4200,1122
8,4210,1122
9,4200,1122
10,4210,1122
11,4200,1122
12,4210,1122
13,4200,1122
14,4210,1122
15,4200,1122
16,4210,1122
17,4200,1122
18,4210,1122
19,4200,1122
20,4210,1122
21,4200,1122
22,4210,1122
23,4200,1122
24,4210,1122
25,4200,1122
26,4210,1122
27,4200,1122
28,4210,1122
29,4200,1122
30,4210,1122
31,4200,1122
32,4210,1122
33,4200,1122
34,4210,1122
35,4200,1122
36,4210,1122
37,4200,1122
38,4210,1122
39,4200,1122
40,4210,1122
1,4200,1122
2,4210,1122
3,4200,1122
4,4210,1122
5,4200,1122
6,4210,1122
7,4200,1122
8,4210,1122
9,4200,1122
10,4210,1122
11,4200,1122
12,4210,1122
13,4200,1122
14,4210,1122
15,4200,1122
16,4210,1122
17,4200,1122
18,4210,1122
19,4200,1122
20,4210,1122
21,4200,1122
22,4210,1122
23,4200,1122
24,4210,1122
25,4200,1122
26,4210,1122
27,4200,1122
28,4210,1122
29,4200,1122
30,4210,1122
31,4200,1122
32,4210,1122
33,4200,1122
34,4210,1122
35,4200,1122
36,4210,1122
37,4200,1122
38,4210,1122
39,4200,1122
40,4210,1122
41,4200,1122
1,4200,1123
2,4210,1123
3,4200,1123
4,4210,1123
5,4200,1123
6,4210,1123
7,4200,1123
8,4210,1123
9,4200,1123
10,4210,1123
11,4200,1123
12,4210,1123
13,4200,1123
14,4210,1123
15,4200,1123
16,4210,1123
17,4200,1123
18,4210,1123
19,4200,1123
20,4210,1123
21,4200,1123
22,4210,1123
23,4200,1123
24,4210,1123
25,4200,1123
26,4210,1123
27,4200,1123
28,4210,1123
29,4200,1123
30,4210,1123
31,4200,1123
32,4210,1123
33,4200,1123
34,4210,1123
35,4200,1123
36,4210,1123
37,4200,1123
38,4210,1123
39,4200,1123
40,4210,1123
41,4200,1123
1,4200,1123
2,4210,1123
3,4200,1123
4,4210,1123
5,4200,1123
6,4210,1123
7,4200,1123
8,4210,1123
9,4200,1123
10,4210,1123
11,4200,1123
12,4210,1123
13,4200,1123
14,4210,1123
15,4200,1123
16,4210,1123
17,4200,1123
18,4210,1123
19,4200,1123
20,4210,1123
21,4200,1123
22,4210,1123
23,4200,1123
24,4210,1123
25,4200,1123
26,4210,1123
27,4200,1123
28,4210,1123
29,4200,1123
30,4210,1123
31,4200,1123
32,4210,1123
33,4200,1123
34,4210,1123
35,4200,1123
36,4210,1123
37,4200,1123
38,4210,1123
39,4200,1123
40,4210,1123
1,4200,1123
2,4210,1123
3,4200,1123
4,4210,1123
5,4200,1123
6,4210,1123
7,4200,1123
8,4210,1123
9,4200,1123
10,4210,1123
11,4200,1123
12,4210,1123
13,4200,1123
14,4210,1123
15,4200,1123
16,4210,1123
17,4200,1123
18,4210,1123
19,4200,1123
20,4210,1123
21,4200,1123
22,4210,1123
23,4200,1123
24,4210,1123
25,4200,1123
26,4210,1123
27,4200,1123
28,4210,1123
29,4200,1123
30,4210,1123
31,4200,1123
32,4210,1123
33,4200,1123
34,4210,1123
35,4200,1123
36,4210,1123
37,4200,1123
38,4210,1123
39,4200,1123
40,4210,1123
41,4200,1123
1,4200,1124
2,4210,1124
3,4200,1124
4,4210,1124
5,4200,1124
6,4210,1124
7,4200,1124
8,4210,1124
9,4200,1124
10,4210,1124
11,4200,1124
12,4210,1124
13,4200,1124
14,4210,1124
15,4200,1124
16,4210,1124
17,4200,1124
18,4210,1124
19,4200,1124
20,4210,1124
21,4200,1124
22,4210,1124
23,4200,1124
24,4210,1124
25,4200,1124
26,4210,1124
27,4200,1124
28,4210,1124
29,4200,1124
30,4210,1124
31,4200,1124
32,4210,1124
33,4200,1124
34,4210,1124
35,4200,1124
36,4210,1124
37,4200,1124
38,4210,1124
39,4200,1124
40,4210,1124
41,4200,1124
1,4200,1124
2,4210,1124
3,4200,1124
4,4210,1124
5,4200,1124
6,4210,1124
7,4200,1124
8,4210,1124
9,4200,1124
10,4210,1124
11,4200,1124
12,4210,1124
13,4200,1124
14,4210,1124
15,4200,1124
16,4210,1124
17,4200,1124
18,4210,1124
19,4200,1124
20,4210,1124
21,4200,1124
22,4210,1124
23,4200,1124
24,4210,1124
25,4200,1124
26,4210,1124
27,4200,1124
28,4210,1124
29,4200,1124
30,4210,1124
31,4200,1124
32,4210,1124
33,4200,1124
34,4210,1124
35,4200,1124
36,4210,1124
37,4200,1124
38,4210,1124
39,4200,1124
40,4210,1124
1,4200,1124
2,4210,1124
3,4200,1124
4,4210,1124
5,4200,1124
6,4210,1124
7,4200,1124
8,4210,1124
9,4200,1124
10,4210,1124
11,4200,1124
12,4210,1124
13,4200,1124
14,4210,1124
15,4200,1124
16,4210,1124
17,4200,1124
18,4210,1124
19,4200,1124
20,4210,1124
21,4200,1124
22,4210,1124
23,4200,1124
24,4210,1124
25,4200,1124
26,4210,1124
27,4200,1124
28,4210,1124
29,4200,1124
1,4200,1124
2,4210,1124
3,4200,1124
4,4210,1124
5,4200,1124
6,4210,1124
7,4200,1124
8,4210,1124
9,4200,1124
10,4210,1124
11,4200,1124
12,4210,1124
13,4200,1124
1,4200,1125
2,4210,1125
3,4200,1125
4,4210,1125
5,4200,1125
6,4210,1125
7,4200,1125
8,4210,1125
9,4200,1125
10,4210,1125
11,4200,1125
12,4210,1125
13,4200,1125
14,4210,1125
15,4200,1125
16,4210,1125
17,4200,1125
18,4210,1125
19,4200,1125
20,4210,1125
21,4200,1125
22,4210,1125
23,4200,1125
24,4210,1125
25,4200,1125
26,4210,1125
27,4200,1125
28,4210,1125
29,4200,1125
30,4210,1125
31,4200,1125
32,4210,1125
33,4200,1125
34,4210,1125
35,4200,1125
36,4210,1125
37,4200,1125
38,4210,1125
39,4200,1125
40,4210,1125
41,4200,1125
1,4200,1125
2,4210,1125
3,4200,1125
4,4210,1125
5,4200,1125
6,4210,1125
7,4200,1125
8,4210,1125
9,4200,1125
10,4210,1125
11,4200,1125
12,4210,1125
13,4200,1125
14,4210,1125
15,4200,1125
16,4210,1125
17,4200,1125
18,4210,1125
19,4200,1125
20,4210,1125
21,4200,1125
22,4210,1125
23,4200,1125
24,4210,1125
25,4200,1125
26,4210,1125
27,4200,1125
28,4210,1125
29,4200,1125
30,4210,1125
31,4200,1125
32,4210,1125
33,4200,1125
34,4210,1125
35,4200,1125
36,4210,1125
37,4200,1125
38,4210,1125
39,4200,1125
40,4210,1125
1,4200,1125
2,4210,1125
3,4200,1125
4,4210,1125
5,4200,1125
6,4210,1125
7,4200,1125
8,4210,1125
9,4200,1125
10,4209,1125
11,4200,1125
12,4209,1125
13,4200,1125
14,4209,1125
15,4200,1125
16,4209,1125
17,4200,1125
18,4209,1125
19,4200,1125
20,4209,1125
21,4200,1125
22,4209,1125
23,4200,1125
24,4209,1125
25,4200,1125
26,4209,1125
27,4200,1125
28,4209,1125
29,4200,1125
30,4209,1125
31,4200,1125
32,4209,1125
33,4200,1125
34,4209,1125
35,4200,1125
36,4209,1125
37,4200,1125
38,4209,1125
39,4200,1125
40,4209,1125
41,4200,1125
1,4200,1126
2,4209,1126
3,4200,1126
4,4209,1126
5,4200,1126
6,4209,1126
7,4200,1126
8,4209,1126
9,4200,1126
10,4209,1126
11,4200,1126
12,4209,1126
13,4200,1126
14,4209,1126
15,4200,1126
16,4209,1126
17,4200,1126
18,4209,1126
19,4200,1126
20,4209,1126
21,4200,1126
22,4209,1126
23,4200,1126
24,4209,1126
25,4200,1126
26,4209,1126
27,4200,1126
28,4209,1126
29,4200,1126
30,4209,1126
31,4200,1126
32,4209,1126
33,4200,1126
34,4209,1126
35,4200,1126
36,4209,1126
37,4200,1126
38,4209,1126
39,4200,1126
40,4209,1126
41,4200,1126
1,4200,1126
2,4209,1126
3,4200,1126
4,4209,1126
5,4200,1126
6,4209,1126
7,4200,1126
8,4209,1126
9,4200,1126
10,4209,1126
11,4200,1126
12,4209,1126
13,4200,1126
14,4209,1126
15,4200,1126
16,4209,1126
17,4200,1126
18,4209,1126
19,4200,1126
20,4209,1126
21,4200,1126
22,4209,1126
23,4200,1126
24,4209,1126
25,4200,1126
26,4209,1126
27,4200,1126
28,4209,1126
29,4200,1126
30,4209,1126
31,4200,1126
32,4209,1126
33,4200,1126
34,4209,1126
35,4200,1126
36,4209,1126
37,4200,1126
38,4209,1126
39,4200,1126
40,4209,1126
41,4200,1126
1,4200,1126
2,4209,1126
3,4200,1126
4,4209,1126
5,4200,1126
6,4209,1126
7,4200,1126
8,4209,1126
9,4200,1126
10,4209,1126
11,4200,1126
12,4209,1126
13,4200,1126
14,4209,1126
15,4200,1126
16,4209,1126
17,4200,1126
18,4209,1126
19,4200,1126
1,4200,1126
2,4209,1126
3,4200,1126
4,4209,1126
5,4200,1126
6,4209,1126
